acid,epoxide,tg
O=C(O)CC(=O)OCCOCCOCCOC(=O)CC(=O)O,Cc1cccc(C(=O)N2CCN(Cc3ccc(OCC4CO4)cc3)CC2)c1OCC1CO1,340.123571014114
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(Oc2ccccc2)cc1,NC(=O)c1cccc(Oc2ccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cc2)c1,422.36058362505406
O=C(O)COCCCN(CCOCCOCC(=O)O)C1CCC1,Cc1c(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cnn1C,348.31898099030695
NC(=O)c1ccc(CN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)C2CC2)cc1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)CCc1ccc2ccccc2c1OCC1CO1,461.0357193042484
COc1cc(C)cc(CNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCCC(=O)NCc1ccccc1,362.3737443401323
O=C(O)CCN(CCC(=O)O)Cc1ccccc1O,O=C(COCCC1CO1)NCCCNCCCCCC1CO1,299.26578314383835
O=C(O)COCC(COCC(=O)O)NC(=O)c1cccc(Oc2ccccn2)c1,NC(=O)c1cccc(CN(CCOCC2CO2)CCOCC2CO2)c1,339.9572097985792
Cn1ccnc1CNCCNC(=O)C(CCC(=O)O)CCC(=O)O,N#CCCNC(=O)c1cccc(OCC2CO2)c1OCC1CO1,329.76989348241455
CC(=O)Nc1c(C)cccc1C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,O=C(C1CO1)N1CCC(C(=O)NCCCCC2CO2)(c2ccccc2)CC1,411.34329897917263
O=C(O)CCN(CCC(=O)O)CCc1cnccn1,CC(C)(C)c1ccc(NC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1,349.0363149164789
O=C(O)COCCNc1ccc2c3c(cccc13)C(=O)N(CCOCC(=O)O)C2=O,O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCC(C2CCC2)CC1,383.2918521176422
CC(C)N1CCN(c2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(CCNC(=O)c1cccc(OCC2CO2)c1OCC1CO1)OC1CCCCC1,359.39123201835554
O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(N2CCCCC2)nc1,CNC(=O)c1ccccc1NCC(=O)N(CC1CO1)CC1CO1,393.68855602336896
CNC(=O)c1ccc(Cn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)cc1,CCCOc1cccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,448.62342750450796
Cc1cc(NC(=O)C2CCC(C(=O)O)CC2)ccc1C(=O)O,Cc1c(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cnn1C,374.18166910219543
Cc1oncc1C(=O)Nc1ccc(O)c(C(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(NCc1cccnc1OCC1CO1)c1cc(CCc2ccccc2)ccc1OCC1CO1,400.00048889780254
O=C(O)COCC(COCC(=O)O)NC(=O)C(c1ccccc1)c1ccccc1,CCCC(=O)Nc1cccc(NC(=O)C(CC2CO2)CC2CO2)c1C,372.5679955690313
CCc1ccc(NC(=O)C(=O)NC(C(=O)O)C(C)C)c(C(=O)O)c1,Cc1cccc(OCCN(C)C(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,403.3700565694532
CN(Cc1ccccc1CNC(=O)C1CC1)C(=O)C(CCC(=O)O)CCC(=O)O,N#Cc1cccc(CN(CC2CO2)C(=O)NCc2ccccc2OCC2CO2)c1,377.4978778330623
CC(C)N(C)CC(=O)Nc1cc(COCC(=O)O)cc(COCC(=O)O)c1,C=CCCCCOC(=O)c1cccc(OCC2CO2)c1OCC1CO1,317.6591163527236
Cc1cc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)on1,COc1ccccc1C(=O)C(=O)N(CC1CO1)CC1CO1,401.0580231458546
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCN(C(=O)c2ccccn2)CC1,CCC(=O)c1ccc(OCC2CO2)c(NC(=O)c2cncc(OCC3CO3)c2)c1,401.32772019871834
O=C(O)CCCNC(=O)NCCC(=O)O,O=C(Nc1ccccc1)c1ccc(CN(CCOCC2CO2)CCOCC2CO2)cc1,343.1230214145445
O=C(O)CCN(CCN1CCOCC1)CC(=O)O,COc1cc(CC(=O)Nc2ccc(C)nc2OCC2CO2)ccc1OCC1CO1,306.83880453682985
CCOc1cc(CNCC(=O)O)ccc1OCC(=O)O,O=C(Nc1cccc(C(=O)N2CCOCC2)c1)c1cccc(OCC2CO2)c1OCC1CO1,369.2684124167045
O=C(O)CCC(CCC(=O)O)C(=O)NCc1noc2ccccc12,CCCCCCCCCC(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,344.8107385710255
O=C(O)COCCNC(=O)C1CCN(C(=O)c2cccc(COCC(=O)O)c2)CC1,CN(C)C(=O)CCCNC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,383.0824860177637
CCOC(=O)c1nn(CC(=O)N(CCC(=O)O)CCC(=O)O)c2ccccc2c1=O,CCc1cccc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)c1O,375.5968627422898
O=C(O)CCC(CCC(=O)O)C(=O)NCc1ccc(O)nc1,CCOc1cccc(CC(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)n1,374.67062000525124
COc1cc(CNC(=O)CN(CCCOCC(=O)O)CCOCC(=O)O)cc(OC)c1OC,CC(=O)c1cc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)ccc1C,319.05998607273375
O=C(O)COCCOCCOC(=O)c1ccccc1C(=O)OCCOCCOCC(=O)O,COC(=O)CCCOc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,336.10903111344635
O=C(O)CCCNCC1CCN(C(=O)c2cn(CCC(=O)O)nn2)CC1,O=C(NCc1cccc(OCC2CO2)c1)c1ccc(C(=O)NCc2cccc(OCC3CO3)c2)cc1,371.0168628711905
COC(=O)c1ccc(N2CCCC2)c(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(COc1ccccc1OCc1ccccc1)NC(COCC1CO1)COCC1CO1,360.3912370321076
CCOC(=O)c1cc(NC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cn1C,COc1ccc(OCC2CO2)c(CNC(=O)CCc2ccc(OCC3CO3)nc2)c1,376.3180489616495
CC(C)(CNC(=O)N(CCC(=O)O)C1CC1)CC(=O)O,COCCOCc1ccc(C(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)cc1,327.48432947808567
Cc1cc(C(=O)NC(COCC(=O)O)COCC(=O)O)c2ccccc2n1,CC(C)OC(=O)CCNC(=O)c1cccc(OCC2CO2)c1OCC1CO1,352.88590324741756
CN(C)c1ccc(CNC(CCC(=O)O)C(=O)O)cc1,O=C(Nc1ccccc1OCC1CO1)C1CCN(C(=O)c2cncc(OCC3CO3)c2)CC1,390.27739323547615
O=C(O)COCC1(COCC(=O)O)CCN(Cc2ccccc2OCc2ccccc2)CC1,Cc1ccc(NC(=O)C(CC2CO2)CC2CO2)c(C)c1,371.6903673872606
O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(OCc2noc(C3CC3)n2)cc1,COc1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cn1,363.0040183634872
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCN(Cc2ccccn2)CC1,CNC(=O)c1cccc(OCC(=O)N(CC2CO2)CC2CO2)c1,346.7368171913398
CCC(NC(=O)C(=O)Nc1cccc(CCC(=O)O)c1)C(=O)O,O=C(COc1ccccc1Cc1ccccc1)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,362.85935781017815
CC(C)CC(NC(=O)c1cccc(OCC(=O)O)c1)C(=O)O,O=C(Nc1ccc(COCCO)cc1)C(CC1CO1)CC1CO1,393.69628242696206
COc1ccc(C)cc1NC(=O)CNC(=O)CN(CCOCC(=O)O)CCOCC(=O)O,O=C(c1ccco1)N1CCC(C(=O)N(CC2CO2)CC2CO2)CC1,350.33677345715637
CCN1CCN(c2ccc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)cc2)CC1,O=C(CCc1cccc(OCC2CO2)c1)Nc1cccc2ncnc(OCC3CO3)c12,371.6822213801132
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)Cc2cccc(N3CCCC3=O)c2)cc1,Cc1ccncc1CCCNc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,404.007451234906
O=C(O)CCCCC(=O)NC1(C(=O)O)CCCC1,Cc1ccc(NC(=O)C=Cc2cccc(OCC3CO3)c2)c(OCC2CO2)c1,378.54588581331654
Cc1ccc(NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O)c(C)c1,Cn1c(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc2ccccc2c1=O,378.39690338003606
Cn1cc(CCNC(=O)N(CCC(=O)O)CCC(=O)O)c2ccccc21,O=C(OCCCOC(=O)c1cccc(COCC2CO2)c1)c1cccc(COCC2CO2)c1,362.05423887297366
O=C(O)CCC(CCC(=O)O)C(=O)Nc1cccc(N2CCCNC2=O)c1,COc1ccccc1NC(=O)c1ccc(NC(=O)NC(COCC2CO2)COCC2CO2)cc1,438.94016722453006
Cc1ccc(C(=O)CCC(=O)NC(COCC(=O)O)COCC(=O)O)cc1,O=C(NC1CC1)c1ccc(C(=O)NC(COCC2CO2)COCC2CO2)cc1,374.6405296663091
Cc1ccc(CCN2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)cc1,O=C(CNC(=O)c1cccc(OCC2CO2)c1)Nc1cccnc1OCC1CO1,364.1474302790817
CCOc1ccc(CNC(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CCc1ccccc1CC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,364.9389964064841
CN(CCCCCN(C)CCOCC(=O)O)CCOCC(=O)O,O=C(CN(CC1CCCCC1)CC1CO1)NCC1CO1,273.8054132846893
CC(O)(CNC(=O)c1ccc(C(=O)O)cc1)C(=O)O,CCc1ccccc1C(=O)NCCNCC(=O)N(CC1CO1)CC1CO1,401.94013343472074
O=C(O)CNC(=O)c1ccc(NC(=O)C2(C(=O)O)CC2)cc1,NCC(=O)NCc1ccc(OCC2CO2)cc1OCC1CO1,400.23902239572396
COCCOc1cccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,COc1ccc(CNC(=O)NCc2cc(C)cnc2OCC2CO2)cc1OCC1CO1,359.57839521196115
CCc1ccc(CC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,CCCCCCCC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,337.3408636646416
Cc1cc(NC(=O)CCN(CCC(=O)O)CCC(=O)O)no1,CCn1c(OCC2CO2)nc2cc(C(=O)NCCCc3ccc(OCC4CO4)cc3)ccc21,379.5239122574195
O=C(O)CCCc1noc(COCCC(=O)O)n1,COc1cc(CNC(=O)C(=O)NCc2cccc(OCC3CO3)c2)ccc1OCC1CO1,318.64427438373
O=C(O)Cc1ccc(NN=Cc2c(O)c(C(=O)O)cc3ccccc23)cc1,CN(CC(=O)NC1CC1)C(=O)c1cccc(OCC2CO2)c1OCC1CO1,385.6356513496471
O=C(O)c1ccc(CN2CCC(c3ccccc3C(=O)O)CC2)cc1,Cc1cc(C)n(CCCNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)n1,382.1424511556283
CC(C)CN(CCC(=O)O)C(=O)c1ccc(OCC(=O)O)cc1,N#Cc1ccc(OCC2CO2)c(NC(=O)Cc2ccc(OCC3CO3)cc2)c1,370.1220040694561
CCc1noc(CN(CCC(=O)O)CCC(=O)O)n1,O=C(NCc1ccccc1CN1CCOCC1)c1c(OCC2CO2)cccc1OCC1CO1,345.02025293896537
Cc1cc(C)c(C(=O)O)c(CC(C)(C)C(=O)O)c1,O=C(NC1CCCN(c2ccccc2)C1)c1ccc(OCC2CO2)cc1OCC1CO1,389.82077919728187
CN(C(=O)c1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)cc1)C1CCCCC1,COCCCOc1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1OC,372.8533261541753
CCCCCN(CCOCC(=O)O)C(=O)c1ccc(CN2CCC(COCC(=O)O)CC2)cc1,COc1cc(CN(C)C(=O)c2ccc(OCC3CO3)nc2C)ccc1OCC1CO1,357.98337237583024
O=C(O)CCCCCCCCCCCCCC(=O)O,CC(Oc1ccccc1)C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,295.4433357645839
CC(C)CNC(=O)c1cccc(CN(CCC(=O)O)CCC(=O)O)c1,CCc1ccc(CN(C)CC(=O)N(CC2CO2)CC2CO2)cc1,342.54651702748185
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C2CC(OCc3ccccc3)C2)cc1,Cc1ccc(C(=O)NCc2cccc(NC(=O)c3ccccc3)c2)c(OCC2CO2)c1OCC1CO1,389.67814513000366
Cc1ccoc1C(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,O=C(NCc1ccc2c(c1)OCCCO2)c1c(OCC2CO2)cccc1OCC1CO1,388.08082851579536
CC=CC=CC(=O)Nc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1,O=C(Nc1ccc2oc3ccccc3c2c1)N(CC1CO1)CC1CO1,465.0902840451979
CCNC(=O)c1cccc(NC(=O)CNC(COCC(=O)O)COCC(=O)O)c1,O=C(Nc1ccc(COCCO)cc1)C(CC1CO1)CC1CO1,379.74812790751866
O=C(O)CCN(CCC(=O)O)CCc1ccc2c(c1)OCCO2,O=C(Cc1ccc(OCc2ccccc2)cc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,354.94204140241266
CCCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,O=C(CN1CCC(NC(=O)CCC2CO2)CC1)NCC1CO1,399.0837600151136
Cc1cc(C)cc(CCC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)c1,Cn1cc(Nc2cccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)c2)cn1,411.89319607284494
CC(C)(CCC(=O)O)C(=O)N1CCCN(CCCCC(=O)O)CC1,CC(C)c1c(OCC2CO2)cccc1OCC1CO1,325.8934627806995
CCCCCCCCCCCCCCCCCCC(C(=O)O)C(=O)O,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccc(CN2CCCCCC2)cc1,287.21555756427523
CCc1ccccc1CNC(=O)C(CCC(=O)O)CCC(=O)O,Cc1cccc(NC(=O)N(CC2CO2)CC2CO2)c1C(=O)N1CCCC1,367.3745976749638
CC(C)c1cccc(N(CCCCCOCC(=O)O)CCOCC(=O)O)c1,CC(C)Oc1ccc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,348.2927882065291
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1cccc(NC(=O)c2ccccc2)c1,NC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,446.2434285556087
O=C(O)c1ccc(NC(=O)C(C(=O)O)C2CCCC2)cc1,Cc1cc(NC(=O)c2ccc(OCC3CO3)nc2C)cc(OCC2CO2)c1,464.63573257142775
COc1cc(CNC(=O)C(C)(C)CCC(=O)O)cc(CCC(=O)O)c1OC,O=C(Nc1cccc(C(=O)N2CCCC2)c1)N(CCOCC1CO1)CCOCC1CO1,360.5869559935941
CC(C)Cc1ccc(C(CC(=O)O)C(=O)O)cc1,O=C(CCCC1CO1)NCC1CCN(CC(=O)NCC2CO2)CC1,355.6861396479174
O=C(O)CCC(CCC(=O)O)C(=O)OCCCC1CCOCC1,CN(C)C(=O)C1CCC(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,370.51041845217094
CN(Cc1ccncc1)C(=O)C(CCC(=O)O)CCC(=O)O,COc1ccc(CNC(C)c2ccccc2OCC2CO2)cc1OCC1CO1,370.97789597987787
O=C(O)CCCNC(=O)Nc1ccc(C(=O)O)nn1,O=C(CCc1ccc(OCC2CO2)cc1)N1CCN(C(=O)c2ccc(OCC3CO3)nc2)CC1,418.3436763137729
C=Cc1ccc(CNCCCC(C(=O)O)C(=O)O)cc1,COc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,334.3693400150885
Cc1ccccc1CN1CCN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,O=C(CCC1CO1)NCc1ccc(OCC2CO2)cc1,389.82503352747113
COc1ccc(C(=O)O)c2c1CN(C(=O)CCC(=O)O)CC2,O=C(O)c1cc(OCC2CO2)c(C(=O)O)c(OCC2CO2)c1,395.401953668454
O=C(O)COCc1ccccc1CC(=O)NCc1ccc(N2CCC(COCC(=O)O)CC2)cc1,Cc1ccc(CC(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)cn1,345.4615998291131
O=C(O)CCC(CCC(=O)O)C(=O)OCC1CCC(=O)CC1,CCc1ccc(C(C)NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,359.92707902526297
Cc1ccc(CCCN(CCCOCC(=O)O)CCOCC(=O)O)cn1,CCCCNc1ccccc1C(=O)Nc1cc(COCC2CO2)cc(COCC2CO2)c1,316.1142936621166
O=C(O)CCN(CCC(=O)O)C(=O)COc1ccncc1,O=C(NC1CCN(C(=O)c2ccccc2OCC2CO2)CC1)c1ccccc1OCC1CO1,394.48749449942795
COCCN(CC(C)C)C(=O)C(CCC(=O)O)CCC(=O)O,O=C(Nc1cccc(COCC2CO2)c1)c1cccc(C(=O)Nc2cccc(COCC3CO3)c2)c1,377.67846504897875
O=C(O)CCN(CCC(=O)O)C(=O)COc1ccc2c(c1)CCC2,Cn1c(CC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)nc2ccccc21,383.09366280325276
COc1cc(C(=O)O)ccc1NN=Cc1ccc(OCC(=O)O)c(OC)c1,Cc1cccc(C(=O)NCc2cccnc2OCC2CO2)c1OCC1CO1,374.90559130846077
O=C(O)c1ccc(N2CC(C(=O)O)CC2=O)cc1,CCN(CC)C(=O)c1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1,427.16762507821863
CC=CC=CC(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,O=C(NCc1cccnc1OCC1CO1)N1CCN(C(=O)c2ccccc2OCC2CO2)CC1,377.80859126333337
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc2c3c(cccc13)CC2,COCC1CN(C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)C1,354.1629865013269
CCCCCNC(=O)C1CCN(C(=O)C(=O)N(CCC(=O)O)CCC(=O)O)CC1,O=C(CCCCOCC1CO1)Nc1ccc(CCOCC2CO2)cc1,345.12129202217307
O=C(O)COCCCCCCN(CCOCC(=O)O)c1ccccc1,CCc1cccc(NC(=O)CCc2ccc(OCC3CO3)nc2)c1OCC1CO1,339.91496398220465
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1,CCOC(=O)COc1ccc(CCNC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)cc1,397.9073542279384
CCOc1ccc(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,O=C(CNC(=O)c1ccc(OCC2CO2)cc1)NCCCc1ccc(OCC2CO2)cc1,349.9160645152507
O=C(O)COCC1(COCC(=O)O)CC(NC(=O)c2cccc(C(=O)Nc3ccccc3)c2)C1,CCC(=O)c1ccc(OCC2CO2)c(NC(=O)c2ccc(OCC3CO3)nc2C)c1,412.6733850418348
O=C(O)CCN(CCC(=O)O)C(=O)CNc1cccc2c1CCCC2,CCc1ccc(OCC2CO2)c(C(=O)Nc2ccc(C)c(OCC3CO3)c2C)c1,378.96372195160853
COc1ccc(CN(CCCOCC(=O)O)C(=O)c2ccc(COCC(=O)O)cc2OC)cc1,CCCn1c(=O)n(CC(=O)N(CC2CO2)CC2CO2)c2ccccc21,382.5072207532959
Nc1ccc2c(c1)nc(COCC(=O)O)n2CCOCC(=O)O,O=C(OC(Cc1ccccc1)C(=O)O)c1cc(OCC2CO2)ccc1OCC1CO1,379.51829487053345
CC(C)(CC(=O)O)CC(=O)Nc1cccc(C(=O)O)c1,Cc1ccc(C2CC2)c(C(=O)NCc2cccc(OCC3CO3)c2OCC2CO2)c1,415.5058502724644
Cc1cc(NC(=O)CCCC(=O)O)cc(C)c1NC(=O)CCCC(=O)O,CCOc1ccc(C(=O)NCC(=O)Nc2cc(COCC3CO3)cc(COCC3CO3)c2)cc1,383.219920046298
CCn1cc(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cn1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccccc1,403.03515765470195
CC(C)(C)c1cncc(CNCCCC(C(=O)O)C(=O)O)c1,O=C(OCCCOC(=O)c1ccc(COCC2CO2)cc1)c1ccc(COCC2CO2)cc1,343.40352014267404
Cc1cc(C)c(C(=O)O)cc1C=NNc1ccc(CC(=O)O)cc1,COc1ccc2oc(C)c(C(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)c2c1,427.9682282475458
COc1ccc(C(C)(C)CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1,C(=NNc1cccc2ccccc12)c1ccc(OCC2CO2)cc1OCC1CO1,342.142535929455
CC(=O)N1CCC(C(=O)N(CCC(=O)O)CCC(=O)O)CC1,Cc1ccc(C(=O)Nc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,383.01146183516124
COCCN(CC(=O)O)CC(=O)Nc1cc(C(=O)O)ccc1C,Cn1c(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cccc1=O,377.305327992186
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CC2=CCCCC2)cc1,Cc1ccc(OCCCNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,371.3954646875808
O=C(O)CCNC1CCN(C(=O)c2ccccc2OCCC(=O)O)CC1,O=C(O)C=Cc1cc(OCC2CO2)ccc1OCC1CO1,361.7951712584842
O=C(O)CCn1c(=O)n(CCC(=O)O)c(=O)n(Cc2ccccc2)c1=O,CC(C)CN1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,419.2511757899471
CC(C)(C(=O)O)n1cc(NC(=O)CCCC(=O)O)cn1,O=C(CCn1cncn1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,395.6224744244343
O=C(O)COCC(=O)Nc1cccc(CN2CCC(COCC(=O)O)CC2)c1,O=C(c1ccc(OCC2CO2)cc1)N1CCCC(NCC2CO2)C1,399.20211231401686
O=C(O)CCCCC(=O)NCCC1=CCN(CC(=O)NCCC(=O)O)CC1,Cc1nc(OCC2CO2)cc(N2CCN(C(=O)c3ccc(OCC4CO4)cc3)CC2)n1,358.45298240346426
Cc1cc(CNCc2ccccc2OCC(=O)O)ccc1C(=O)O,O=C(OCC(=O)N(CC1CO1)CC1CO1)c1cccc(NC(=O)C2CC2)c1,383.38836317383226
O=C(O)CCN(CCC(=O)O)C(=O)C1CCCC1,c1cc(CN2CCCCC2)cc(CN(CCCOCC2CO2)CCOCC2CO2)c1,294.46861225912016
O=C(O)COCc1ccc(NC(=O)CN2CCOCC2)cc1COCC(=O)O,O=C(CCC1CCCCC1)NCc1cccc(OCC2CO2)c1OCC1CO1,352.2327209910671
O=C(O)CCN(CCC(=O)O)C(=O)c1ccccc1O,O=C(Nc1ccc(OCC2CO2)cc1)c1cc2c(cc1OCC1CO1)OCO2,408.9153270896765
O=C(O)C(=O)NCCc1ccc(C(=O)O)cc1,CN(C)C(=O)c1cccc(NC(=O)COC(=O)c2cc(OCC3CO3)ccc2OCC2CO2)c1,401.8700964253393
CC(=O)N1CC(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)C1,CN(CCCN(C)C(=O)c1ccc(OCC2CO2)cc1)C(=O)CCC1CO1,376.7804224176361
O=C(O)CCN(CCC(=O)O)C(=O)NCc1cccc(OCc2ccccn2)c1,CC(C)(C(=O)O)c1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,389.45828488400565
O=C(O)c1cc(C(=O)N2CCCCC2C(=O)O)ccn1,c1ccc2c(OCC3CO3)ccc(OCC3CO3)c2c1,405.4477467405709
CCCOc1ccc(CNC(=O)CNC(COCC(=O)O)COCC(=O)O)cc1,CNC(=O)c1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,354.08358846224365
CCn1nc(C)c(C(=O)N(CCC(=O)O)CCC(=O)O)c1C,Cc1cc(C)cc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,376.4263399878763
O=C(O)CCN(CCC(=O)O)C(=O)CCCc1nc(C2CC2)no1,CCOC(=O)CCCNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,318.45271724934855
O=C(O)COCCCCCCNC(=O)c1cnn(CCOCC(=O)O)c1,N#Cc1cccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,406.248448594862
O=C(O)COCCOCCOc1ccc(OCCOCC(=O)O)cc1,COc1ccc(NC(=O)c2cccc(NC(=O)C(CC3CO3)CC3CO3)c2)cn1,345.06505324465144
O=C(O)COCC(COCC(=O)O)NCC(=O)NCc1ccc(COc2ccccc2)cc1,Cc1ccnc(N2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)c1,350.00292267792156
COc1ccc(CN(CCC(=O)O)c2nnc(C(C)C)n2CCC(=O)O)cc1,O=C(CCC1CO1)NCC1CCC(CNC(=O)CCC2CO2)CC1,364.57292756848904
O=C(O)c1cc(C(=O)O)c(COc2ccccc2)o1,Cc1ccc(C(=O)Nc2ccc(OCC(=O)O)cc2)c(OCC2CO2)c1OCC1CO1,426.06249913751543
O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc2c(n1)CCCC2=O,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(CCN2CCOCC2)cc1,376.7384356184
COc1cc(CNC(=O)C(CCC(=O)O)CCC(=O)O)ccc1OCCO,Cc1cccc(NC(=O)COC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1C,354.622805515674
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)NCCc2ccncc2)cc1,CCn1ccc(NC(=O)c2c(OCC3CO3)cccc2OCC2CO2)n1,365.7295852408881
O=C(O)c1ccc(Nc2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1,O=C(Nc1ccc(C(=O)NCC2CO2)cc1)C(=O)N1CCC(C2CO2)CC1,478.02204083031256
CC(C)CC(NC(=O)Nc1ccc(C(=O)O)cc1)C(=O)O,CC(C)C(=O)N1CCCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,422.90110550658744
COc1cc(NC2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)cc(OC)c1,CC(C)N1CCN(CC(=O)N(CC2CO2)CC2CO2)CC1,366.3418309644609
