acid,epoxide,tg,std
O=C(O)COCCOc1cccc(CN2CCN(Cc3ccccc3COCC(=O)O)CC2)c1,CCCC(C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1,369.6338,14.4343
CC(C)(C)c1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,O=C(CN1CCOCC1)N1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,470.612,32.9124
Cc1ccc(N2CCC(C(=O)N(CCC(=O)O)CCC(=O)O)CC2)nc1,CC(C)Oc1ncccc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,472.7479,25.7426
COC(=O)CCCNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1cccc(CN2C(=O)CNC2=O)c1,470.527,53.2097
O=C(O)COCc1ccc(CNC(=O)c2cc(COCC(=O)O)on2)cc1,COc1cc(CNC(=O)N2CCN(C(=O)c3ccccc3OCC3CO3)CC2)ccc1OCC1CO1,434.0598,19.5111
O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1ncccn1,O=C(Cc1cccnc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,420.2093,16.9326
CNC(=O)COc1cccc(OCC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(COCC1CO1)NCc1ccc(OCC2CO2)cc1,416.2349,17.2829
O=C(O)CCN(CCC(=O)O)C(=O)CNCCCNC(=O)CCc1cccnc1,CC(C)CN1CCN(C(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)CC1,385.3762,29.3337
O=C(O)CCOc1ccc(CC(=O)O)cc1,O=C(NCCc1ccc2ccccc2c1)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,443.5513,23.47
Cn1ccnc1N1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,CCOc1cccc(CN(Cc2ccc(OCC3CO3)c(OC)c2)C2CC2)c1OCC1CO1,393.2637,29.2153
CCCCNC(=O)C(CCC(=O)O)CCC(=O)O,Cc1cccc(CNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)c1,391.1429,20.6922
CCOc1ccc(CN(C)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1N1CCCC1=O,439.7292,25.1907
CC(=O)N1CCc2cc(NC(=O)C(CCC(=O)O)CCC(=O)O)ccc21,Cc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(OC(C)C)c1,430.7551,29.9382
CCCc1cc(C(=O)N(CCC(=O)O)CCC(=O)O)ccn1,COc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1OC(C)C,457.3745,41.6521
O=C(O)CCCNC(=O)Nc1ccc(N2CCOCC2)cc1C(=O)O,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccc(CN2CCCCC2=O)c1,485.7516,29.3246
CCNC(=O)CN1CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC1,c1ccc2c(CCOCC3CO3)ccc(CCOCC3CO3)c2c1,362.21,18.2976
O=C(O)CCCCn1nnnc1N1CCC(CC(=O)O)CC1,CCCCN(Cc1ccccc1OCC1CO1)C(=O)NCc1ccc(OCC2CO2)cc1,385.0443,18.2068
O=C(O)COCC(COCC(=O)O)NCc1cccc(Oc2ccccc2)c1,c1ccc(CN2CCc3c(OCC4CO4)cc(OCC4CO4)cc32)cc1,374.0088,30.8793
C=Cc1ccc(C(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCCCOCCc1ccccc1)C(=O)N(CC1CO1)CC1CO1,387.6668,18.1065
CCOC(=O)C=Cc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1,N#Cc1cc(Oc2ccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cc2)ccn1,423.6151,10.0958
O=C(O)CCN1CCc2c(c(C(=O)NCc3ccccc3)nn2CCC(=O)O)C1,O=C(COC(=O)c1cccc(OCC2CO2)c1OCC1CO1)NC1CC1,442.3658,24.4296
CC(C)CC(NC(=O)c1cccc(OCC(=O)O)c1)C(=O)O,O=C1NC(=O)N(c2ccc(OCC3CO3)cc2)C(=O)C1=Cc1ccc(OCC2CO2)cc1,486.498,40.2553
COc1ccc(NC(=O)CCC(=O)O)c(C(=O)O)c1,O=C(Cc1cccc(C(=O)O)c1)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,437.7953,26.9723
CC(C)CCCCC(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,Cc1nc2ccccc2c(=O)n1N=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,394.0189,25.1972
CC(C)CC(CNC(=O)c1cccc(OCC(=O)O)c1)CC(=O)O,CCOc1ccc2c(c1)CCN(CC(=O)N(CC1CO1)CC1CO1)C2,423.2387,34.2462
COCCCN(CCOCC(=O)O)C(=O)CCCCOCC(=O)O,O=C(CCc1cccc(OCC2CO2)c1)N1Cc2ccc(OCC3CO3)cc2C1,380.3321,22.1002
COCCCNC(=O)CN1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,CCN(C(=O)c1ccc(OCC2CO2)cc1OCC1CO1)c1ccccc1,404.6993,13.6756
CC(C)CNC(=O)c1cccc(CN(CCCOCC(=O)O)CCOCC(=O)O)c1,O=C(OCC(=O)N(CC1CO1)CC1CO1)c1ccc2c(c1)OCCO2,396.5647,15.8598
O=C(O)CCC(CCC(=O)O)C(=O)NCCN(CCO)C(=O)C1CC1,CC(C)(C)OC(=O)CCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,396.8707,28.2767
O=C(O)CCNCc1ccc(C(=O)O)cc1,O=C(Nc1cccc(Cn2cncn2)c1)N(CC1CO1)CC1CO1,432.0519,37.2466
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCCN1Cc2ccccc2C1,O=C(COCC1CO1)c1cccc(C(=O)COCC2CO2)c1,398.0368,20.7647
O=C(O)CCN(CCC(=O)O)C(=O)NCc1ccc(NC(=O)C2CC2)cc1,Cn1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1=O,509.8502,22.9703
O=C(O)CCC(CCC(=O)O)C(=O)NCc1ccccn1,COc1ccccc1CCNC(=O)CNC(=O)c1cccc(OCC2CO2)c1OCC1CO1,422.7927,18.6169
CN(CCCCCCC(=O)O)C(=O)CN1C(=O)C(=O)N(CCC(=O)O)C1=O,Cc1cccc(Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c1,515.2992,58.5945
CC1CCN(c2ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,Cc1cncc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,456.0056,31.1373
O=C(O)CCCCC(=O)NC(Cc1ccccc1)C(=O)O,COC(=O)Cc1cccc(NCC(=O)N(CC2CO2)CC2CO2)c1,380.7772,10.0692
O=C(O)COCCOCCCNC(=O)c1cccc(COCC(=O)O)c1,O=C(COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1)Nc1ccccc1Cc1ccccc1,392.6848,22.9367
Cc1oc(CNC(=O)C(=O)O)cc1C(=O)O,COCCOc1cc(C)ccc1NC(=O)c1cccc(OCC2CO2)c1OCC1CO1,458.7552,31.7355
O=C(O)CCC(CCC(=O)O)C(=O)NCCNCCN1C(=O)CCC1=O,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)C1CCCCN1C(=O)c1ccccc1,405.7702,17.4805
CC1(C(=O)O)CCN(C(=O)c2ccc(OCC(=O)O)cc2)C1,O=C(c1ccc(OCC2CO2)cc1)C1CCN(C(=O)c2cncc(OCC3CO3)c2)CC1,468.5368,23.0332
Cc1ncccc1CNCC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,CCCNC(=O)C1CCN(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,418.4833,22.7739
CC(C)NC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1cc(OC)cc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,469.8137,25.7481
CCOc1nccc(C)c1C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCc1ccccc1NC(=O)C(=O)N(CC1CO1)CC1CO1,476.2566,29.0865
CC(C)(CNC(=O)Cc1ccccc1COCC(=O)O)COCC(=O)O,NC(=O)COc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,402.8042,21.9173
COc1ccc(OCCNC(COCC(=O)O)COCC(=O)O)cc1,Cc1ccc(OCC2CO2)cc1C(=O)N(C)Cc1ccc(OCC2CO2)cc1,391.4357,12.5297
Cc1nn(C)c(C)c1C(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O,COc1ccccc1NC(=O)C(CC1CO1)CC1CO1,411.371,21.2962
O=C(O)CCCCCNC(=O)NCc1cn(CCC(=O)O)nn1,O=C(CCN(CC1CO1)CC1CO1)c1ccc2c(c1)OCCO2,402.8491,18.635
O=C(O)Cn1cc(C=CC(=O)c2ccc(C(=O)O)cc2O)nn1,O=C(CC1CCC(c2ccccc2)CC1)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,443.451,29.1993
O=C(O)CCCNC(=O)C(CCC(=O)O)c1ccccc1,O=C1C(=Cc2ccc(OCC3CO3)cc2)COc2cc(OCC3CO3)ccc21,445.6636,36.3236
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(Oc2ccccc2)cn1,O=C(NCCCN1CCCCCC1=O)c1c(OCC2CO2)cccc1OCC1CO1,416.1347,24.7679
COc1ccc(C=C(C(=O)O)C(=Cc2ccc(OC)cc2)C(=O)O)cc1,COc1cc(CCCNC(=O)NCc2ccc(OCC3CO3)cc2)cc(OC)c1OCC1CO1,442.919,21.5081
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1cccc(N2CCNC2=O)c1,CN(c1ccccc1)c1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,486.2731,25.0845
O=C(O)c1cccc(CNC(=O)c2ccc(C(=O)O)nc2)c1,CC1CCN(C(=O)c2ccccc2NC(=O)C(=O)N(CC2CO2)CC2CO2)CC1,504.9823,56.4391
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)C1(Cc2ccccc2)CCOCC1,COc1ccc(OCCN(C)C(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,416.9652,12.8952
O=C(O)CCCCC(=O)NC1(CNC(=O)COCCC(=O)O)CCC1,CCOc1ccc(N(C)C(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,400.1583,24.1555
CCCn1cc(CNCCCC(C(=O)O)C(=O)O)c(C)n1,CCc1ccc(OCC2CO2)c(C(=O)NCc2cc(C)nc(OCC3CO3)c2)c1,394.2938,22.1037
CNC(=O)C(C)(C)CNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COCCOCCN1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,429.573,17.8879
O=C(O)CCC(CCC(=O)O)C(=O)N1CCN(CCCOc2ccccc2)CC1,CC(NC(=O)NCc1ccc(OCC2CO2)cc1)c1cccc(OCC2CO2)c1,401.4588,26.4298
CCNC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCc1cccc(COCC2CO2)c1)NCc1ccccc1COCC1CO1,439.0828,32.2212
COc1cccc(NC(=O)c2ccccc2NC(=O)C(CCC(=O)O)CCC(=O)O)c1,CC(=O)Nc1cccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)c1C,498.1347,30.3329
O=C(O)c1ccc(CNC(=O)N2CCC(C(=O)O)C2)cc1,Cc1cc(C(=O)NCC(=O)NCC2CO2)cc(C(=O)NCC(=O)NCC2CO2)c1,447.8267,15.3068
Cc1ccncc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,CCN1CCN(CCC(=O)N(CC2CO2)CC2CO2)CC1,404.7327,27.1714
O=C(O)c1ccccc1C(=O)Nc1ccc(NC(=O)c2ccccc2C(=O)O)cc1,CC(C)OC(=O)c1cccnc1NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,451.707,39.558
COC(=O)c1cc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc(C(=O)OC)c1,O=C(NCCCc1ccc(OCC2CO2)cc1)N1CCN(C(=O)c2ccc(OCC3CO3)cc2)CC1,462.4238,19.5464
CCc1cccc(NC(=O)N(CCC(=O)O)CCC(=O)O)c1CC,O=C(Cn1cc(CNCc2ccccc2)nn1)N(CC1CO1)CC1CO1,429.0479,20.4833
O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccc(C2=NNC(=O)CC2)cc1,O=C(Nc1ccc(NC(=O)C2CC2)cc1)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,485.3018,37.4776
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCC1CCN(C2CC2)CC1,O=C(C(=O)N1CCN(C(=O)c2cccc(OCC3CO3)c2)CC1)c1ccc(OCC2CO2)cc1,423.1514,26.688
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)N1CCC(OCc2ccccc2)CC1,CN(CCCOCC1CO1)C1CCN(C(=O)c2ccc(COCC3CO3)cc2)CC1,388.1133,20.1921
O=C(O)COCc1cc(COCC(=O)O)cc(NC(=O)C2(c3ccccc3)CCC2)c1,CCOc1cccc(NC(=O)C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,411.4619,30.4269
CNC(=O)CCCNC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1ccc(CCCCCC(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)cc1,410.1171,18.3449
Cc1ccc(NC(=O)CN(CCCOCC(=O)O)CCOCC(=O)O)c(C)c1,c1cc(COCC2CO2)ncc1OCCCOCC1CO1,355.5269,13.6077
COc1cc(C)cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1O,O=C(NCCCCCO)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,456.2203,20.1455
Cc1cc(O)cc(=O)n1CC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CN(C)CCN(Cc1ccccc1)C(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,433.8757,16.069
Cc1ncccc1CC(=O)NCCCNCC(=O)N(CCC(=O)O)CCC(=O)O,COCCOC(=O)c1cccc(OCC2CO2)c1OCC1CO1,356.4956,20.4953
CCOCCN(CC)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,COc1cc(CN(C)Cc2cc(C)c(C)cc2OCC2CO2)ccc1OCC1CO1,418.8455,21.0101
Cc1ccccc1CNC(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O,CCN(CC)C(=O)c1ccccc1NC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,395.4903,12.6657
Nc1cccc(C(CC(=O)O)CC(=O)O)c1,CC(C)Cc1cc(C(=O)OCC(=O)Nc2ccc(OCC3CO3)cc2)cc(OCC2CO2)n1,432.4275,32.1226
O=C(O)CCN(CCC(=O)O)C(=O)CNC1CCN(C(=O)c2ccccc2)CC1,Cc1ccc(CC(=O)Nc2ccc(C(=O)NC3CCCCC3)c(OCC3CO3)c2)cc1OCC1CO1,433.845,37.5823
O=C(O)CCN(CCC(=O)O)C(=O)c1cccc2nccn12,COc1ccc(COCCC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,388.3257,36.2397
NC(=O)NCc1ccc(C(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,CCOC(=O)c1ccc(OCC2CO2)c(OCC2CO2)c1,447.0315,22.5887
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)NCc2ccc3c(c2)OCO3)cc1,COc1cc(NC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc(OC)c1,455.1801,21.6334
O=C(O)CCN(CCC(=O)O)C(=O)CN1C(=O)C(=O)N(C2CCCCC2)C1=O,CCOC(=O)c1ccccc1NC(=O)N(CCCOCC1CO1)CCOCC1CO1,439.4023,54.4788
COc1cccc(C=C2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)c1,CN(C(=O)Cc1ccc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1)c1ccccc1,437.5808,40.7204
COc1cc(C(=O)O)cc(CC(=O)O)c1OC,CCc1cccc(C)c1NC(=O)COC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,459.3545,29.2868
Cc1cc(C)c(CCNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)c1,Cc1c(OCC2CO2)ccc(C(=O)Cc2ccccc2)c1OCC1CO1,437.2771,14.9643
CCc1ccc(CN(CCC(=O)O)CCC(=O)O)cc1,O=C(c1ccc(OCC2CO2)cc1)N1CCCC(NCCCC2CO2)C1,389.7844,19.9453
COc1cc(CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O)ccn1,Cc1ccc(CC(=O)N2CCN(C(=O)c3cccc(OCC4CO4)c3OCC3CO3)CC2)cc1,421.2548,23.6723
O=C(O)c1ccc(CN2CCC(C(=O)O)(c3ccccc3)C2)cc1,COc1ccccc1CN(CCOCC1CO1)C(=O)c1ccc(COCC2CO2)cc1OC,425.8443,30.4239
CN(CCCC(=O)O)C(=O)C(=O)NCCOCCC(=O)O,O=C(NCCCNCCC1CO1)c1ccc(OCC2CO2)cc1,383.3572,19.1647
O=C(O)C(C(=O)O)=C(c1ccccc1)c1ccccc1,Cc1ccc(C(=O)N(C)C)cc1NCC(=O)N(CC1CO1)CC1CO1,461.6363,9.434
O=C(O)COCCCCC(=O)N(CCOCC(=O)O)Cc1cnn(Cc2ccccc2)c1,O=C(c1ccc(OCC2CO2)cc1OCC1CO1)N1CCCC(Cc2ccccc2)C1,409.9605,14.4217
CC(C)(CC(=O)Nc1ccc(OCCCC(=O)O)cc1)C(=O)O,Cc1cc(C(N)=O)ccc1NC(=O)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,468.2131,29.4087
O=C(O)CN(CCO)CC(=O)O,Cc1ccc(OCC2CO2)cc1NC(=O)Cn1c(C)cc(OCC2CO2)cc1=O,412.8352,20.4067
O=C(O)COCCN(Cc1ccc(COCC(=O)O)cc1)CC1CCCCC1,O=C(Nc1ccc(COCC2CO2)c(COCC2CO2)c1)C1CCCCCCC1,400.5072,36.2701
COc1ccc(CN(CC(=O)NCCC(=O)O)CC(=O)NCCC(=O)O)cc1,c1ccc(N2CCN(Cc3ccc4ccccc4c3OCC3CO3)CC2)c(OCC2CO2)c1,380.2647,22.2521
COc1ccc(O)c(CNc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c1,O=C(c1cccc(OCC2CO2)c1)c1ccccc1OCC1CO1,441.0868,27.2136
CNC(=O)COc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1,O=C(c1ccccc1Nc1ccccc1)N(CC1CO1)CC1CO1,438.378,13.0593
O=C(O)COCc1cccc(COCC(=O)O)n1,O=C(COc1cccc(N2CCCC2=O)c1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,432.7404,31.5945
COCc1ccc(CNCCNC(=O)C(CCC(=O)O)CCC(=O)O)cc1,CC(C)C(=O)NCCCNC(=O)N(CC1CO1)CC1CO1,384.3842,13.7427
O=C(O)CCN(CCC(=O)O)C(=O)Cn1nc(C2CC2)ccc1=O,CCc1cc(C(=O)Nc2ccc(OCC3CO3)c(COC(C)C)c2)ccc1OCC1CO1,467.1683,50.9505
Cn1nc(C(C)(C)C)cc1C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O,O=C(CNC(=O)CC1CCCC1)NCc1ccc(OCC2CO2)cc1OCC1CO1,425.1784,33.6494
Cc1ccc2c(c1)CCN2C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCN1CCCN(CC(=O)N(CC2CO2)CC2CO2)CC1,420.2644,28.9482
CC(C)(CCC(=O)O)C(=O)O,O=C(Cc1ccoc1)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,367.7095,13.7047
Cc1nc2c(cnn2C(C)C)cc1C(=O)N(CCC(=O)O)CCC(=O)O,CN(C(=O)c1cccc(OCC2CO2)c1OCC1CO1)c1ccc(OCc2ccccc2)cc1,437.9345,23.5035
CC(C)(C(=O)NC(COCC(=O)O)COCC(=O)O)c1ccccc1,NC(=O)COc1ccccc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,415.2207,12.3033
O=C(O)CCCOCC(=O)N1CCC(CNCCOCCC(=O)O)CC1,O=C(c1ccccc1Nc1ccccc1)N(CC1CO1)CC1CO1,388.2467,14.5652
O=C(O)COc1cccc(C(=O)NC2(C(=O)O)CCCC2)c1,COc1cc(CC(=O)N(C)CCc2ccccc2OCC2CO2)ccc1OCC1CO1,453.8051,22.8736
O=C(O)c1ccc(NC(=O)N2CCN(C(=O)Nc3ccc(C(=O)O)c(O)c3)CC2)cc1O,O=C(CCN(CC1CO1)CC1CO1)Nc1ccc(N2CCCC2=O)cc1,491.9899,18.8627
O=C(O)CCCNCC1CCN(C(=O)c2cccn2CCC(=O)O)CC1,CCCOc1cc(OCC2CO2)ccc1NC(=O)Cc1cncc(OCC2CO2)c1,405.5114,30.9543
Cc1cccc(NCC(=O)N(CCC(=O)O)CCC(=O)O)c1,Cc1ccc(CN2CCOc3cc(OCC4CO4)ccc3C2)c(OCC2CO2)c1,405.042,9.9757
CC(C)(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,CC(C)OCC(=O)NCc1cccc(OCC2CO2)c1OCC1CO1,454.475,16.5387
O=C(O)CCCC(=O)NCC1(O)CCN(C(=O)CCCC(=O)O)CC1,COc1ccc(CC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cc1,442.4726,19.8265
CCCNC(=O)CN(CCOCC(=O)O)CCOCC(=O)O,Cc1cc(OCC2CO2)nc2cc(C(=O)OCC(=O)Nc3ccc(OCC4CO4)cc3)ccc12,383.6242,43.4022
O=C(O)CCCn1cc(C(=O)N2CCCN(CCC(=O)O)CC2)nn1,O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCCC1,405.6913,19.4461
Cc1cccc(C2(C(=O)Nc3ccc(COCC(=O)O)c(COCC(=O)O)c3)CC2)c1,CC(=O)N(Cc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1)C1CC1,481.4201,45.7775
O=C(O)COCCCN(CCOCC(=O)O)CCC(=O)Nc1ccc2c(c1)OCO2,COc1cc(OCC2CO2)c(OC)c(OCC2CO2)c1C(C)=O,389.0338,21.1618
O=C(O)CCCC(=O)NCC1(O)CCN(C(=O)CCCC(=O)O)CC1,O=C(Nc1ccccc1N1CCCC1)c1ccc(OCC2CO2)cc1OCC1CO1,460.9738,24.2002
Cc1ccc(CN(CCOCC(=O)O)C(=O)c2cnn(CCOCC(=O)O)c2)cc1,Cc1ccc(CC(=O)Nc2cc(C)c(OCC3CO3)c(C)c2)cc1OCC1CO1,431.9297,34.0708
CC(COCC(=O)O)(COCC(=O)O)NC(=O)c1cccc(Cc2ccccc2)c1,CCN(C(=O)c1cccc(OCC2CO2)c1OCC1CO1)C1CCCC1,421.5873,40.8033
CN(Cc1ccccc1)Cc1cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c1,COC1CCN(CCNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)CC1,384.0677,13.1535
O=C(O)COCc1cccc(C(=O)NC2CC(COCC(=O)O)C2)c1,CN(Cc1ccc(C(=O)NC2CC2)cc1)C(=O)C(CC1CO1)CC1CO1,437.8704,8.833
Cc1nccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)n1,CCNC(=O)c1cccc(CNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,429.5596,16.6956
COc1ccc(C2(NC(=O)Nc3ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc3)CCCC2)cc1,CCCNC(=O)c1cccc(C(=O)NC(COCC2CO2)COCC2CO2)c1,435.7383,14.6701
Cc1ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)c(=O)n1C,O=C(NCc1ccc(OCC2CO2)cc1OCC1CO1)C1CCC(O)CC1,447.6672,28.7509
O=C(O)COCc1ccc(NC(=O)c2ccccc2NC2CCCCC2)cc1COCC(=O)O,Cc1ccc(NC(=O)C2CCN(C(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)nc1,458.8822,30.3569
C#CCN(C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CC1,CCCn1cc(NC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)cn1,435.563,32.6312
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)N2CCN(c3ccncc3)CC2)cc1,COc1ccc(CCNC(=O)c2cc3ccccc3c(OCC3CO3)n2)cc1OCC1CO1,418.7804,21.5479
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cc(C3CC3)on2)cc1,COc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c(C)c1OC,465.4102,13.2081
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C2CC(OCc3ccccc3)C2)cc1,c1cncc(NCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,437.7582,34.4191
O=C(O)CCCNCCCNC(=O)c1ccccc1OCCC(=O)O,O=C(Nc1cccc(OCCc2ccccc2)c1)c1c(OCC2CO2)cccc1OCC1CO1,385.5098,35.9664
O=C(O)CCC(CCC(=O)O)C(=O)N1CCN(C2CC2)c2ccccc21,COC(=O)CCNC(=O)c1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,437.33,16.7938
O=C(O)COCCc1ccc(CNC(=O)CN2CCC(COCC(=O)O)CC2)cc1,COc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c(C)cc1C,438.6561,28.7568
Cc1ccc(C#N)c(NCCNC(=O)C(CCC(=O)O)CCC(=O)O)n1,COc1cc(CCNC(=O)c2cc(NC(C)=O)ccc2OCC2CO2)ccc1OCC1CO1,420.4684,16.7693
O=C(O)c1cc(O)c(C(=O)O)c(O)c1,CCOC(=O)c1cc(COC)cc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,465.8452,24.9774
CCOc1ccc(C(=O)N(CCC(=O)O)CC(=O)O)cc1,COc1cc(CC(=O)Nc2cc(OCC3CO3)c(C)cc2C)ccc1OCC1CO1,427.3428,25.5791
Cn1ccc2c(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cccc21,O=C(NCC1CCC1)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,419.3986,34.0447
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(O)cc1,O=C(NCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(CN2CCCCC2)cc1,446.4111,24.4621
