acid,epoxide,tg
COc1cc(C)ccc1CNC(=O)N(CCC(=O)O)CCC(=O)O,COc1ccc(CNC(C)Cc2cccc(OCC3CO3)c2)cc1OCC1CO1,320.0579
N#CCCCC(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCC1CC(NCCCC2CO2)C1)c1ccccc1OCC1CO1,364.0762
CC(C)Oc1ccc(C(=O)O)cc1NC(=O)C(=O)NCC1(C(=O)O)CCC1,COc1cc(OCC(=O)N(CC2CO2)CC2CO2)cc(OC)c1OC,362.6622
CCn1cc(CNc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)c(C)n1,Cn1ccc(CC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)n1,333.1417
CC(=O)N1CCc2cc(NC(=O)C(CCC(=O)O)CCC(=O)O)ccc21,Cc1ccc(CNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c(OC(C)C)c1,383.5887
O=C(O)CCc1cccc(CCC(=O)O)c1O,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)NCc1ccc2c(c1)CCO2,344.7163
O=C(O)CCCOCCCCC(=O)NCC1CCN(CCCC(=O)O)CC1,O=C(Nc1cccc(COCC2CO2)c1)c1cccc(C(=O)Nc2cccc(COCC3CO3)c2)c1,364.5012
CCCN(CCC)C(=O)c1ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)N(CCO)CCO,412.1393
O=C(O)c1ccc(NN=Cc2cccc(C=NNc3ccc(C(=O)O)cc3)c2)cc1,O=C(Nc1cccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1)c1ccncc1,437.6739
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CC2(O)CCC2)cc1,CC(=O)Nc1ccc(CNC(=O)N(CC2CO2)CC2CO2)cc1,440.3894
Cc1nccc(N2CCC(NC(=O)C(CCC(=O)O)CCC(=O)O)CC2)n1,COc1cc(CNCCCc2ccc(OCC3CO3)cc2)cc(OC)c1OCC1CO1,366.0653
O=C(O)CCc1cccc(NC(=O)CC2(C(=O)O)CCCCCC2)c1,CCNC(=O)c1cccc(NC(=O)CN(CC2CO2)CC2CO2)c1,412.0635
CC(C)NC(=O)Nc1ccccc1C(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1cccc2c1CCCC2,373.1593
O=C(O)CCNC(=O)C(=O)NCCc1cccc(C(=O)O)c1,CCC(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,344.7446
Cc1ccc(CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)c(OC(C)(C)C)c1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc2c(c1)CCO2,381.2135
O=C(Nc1cccc(C(=O)O)c1)NC(Cc1ccccc1)C(=O)O,Cc1ccc(C(=O)N2CCCC2c2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,418.9494
NC(=O)c1ccccc1Oc1ccc(NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)cc1,CCc1nc2ccccc2n1CC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,379.9524
Cc1cc(C)n(CC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)n1,O=C(Nc1nccn1Cc1ccccc1)c1cccc(OCC2CO2)c1OCC1CO1,399.5062
CC=CC=CC(=O)Nc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cc1,O=C(Nc1ccc2oc3ccccc3c2c1)N(CC1CO1)CC1CO1,465.0903
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)N2CCC(CCO)CC2)cc1,CN(C)CCCNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,358.3967
CCOc1cc(NC(=O)N(CCC(=O)O)CCC(=O)O)ccc1OC,Nc1cc(OCC2CO2)c(OCC2CO2)cc1C(=O)O,378.7148
NC(=O)NC1CCC(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)CC1,CCN(CC)CCOC(=O)c1cc(OCC2CO2)cc(OCC2CO2)c1,345.3274
CC(=NNc1ccc(C(=O)O)cc1)c1cc(C(=O)O)ccc1OC(C)C,O=C(NCC1CO1)N(CCc1ccccc1)CC1CO1,366.0050
CCc1cc(C)nc(NCCCNC(=O)C(CCC(=O)O)CCC(=O)O)n1,c1cc(CN(CCOCC2CO2)C2CCCCC2)ccc1COCC1CO1,321.4124
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc2c(c1)C(=O)N(CCc1ccccc1)C2=O,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(OCC2CO2)cc(OCC2CO2)n1,402.2188
O=C(O)CCCCNCc1cccc(C(=O)O)c1,CCCOc1ccc2c(c1)CCN(CC(=O)N(CC1CO1)CC1CO1)C2,329.8065
O=C(O)CCN(CCC(=O)O)C(=O)NCCN1CCOCC1,COc1c(OCC2CO2)ccc(C(C)=O)c1OCC1CO1,358.0997
COc1cc(COCC(=O)O)ccc1C(=O)NCC(C)(C)CCOCC(=O)O,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccc(C(=O)N2CCCCC2)c1,378.6492
CC(C)CNC(=O)c1cccc(CN(CCC(=O)O)CCC(=O)O)c1,CCc1ccc(CN(C)CC(=O)N(CC2CO2)CC2CO2)cc1,342.5465
Cc1cc(C(=O)N2CCCC2)ccc1NCC(=O)N(CCC(=O)O)CCC(=O)O,Cc1cc(OCc2cccc(C#N)c2)ccc1NC(=O)c1cccc(OCC2CO2)c1OCC1CO1,389.4626
Cc1cc(C)nc(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,CC(C)Oc1cccc(CNC(=O)COC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,375.0618
O=C(O)COCC(COCC(=O)O)NC(=O)CCn1cnc2ccccc21,O=C(Cn1ccc(OCC2CO2)nc1=O)Nc1ccccc1OCC1CO1,380.9664
O=C(O)CC1(C(=O)O)CCCC1,O=C(CCCC1CCCC1)NCc1ccc(OCC2CO2)cc1OCC1CO1,363.9300
O=C(O)COCCN(C(=O)NCc1cccc(COCC(=O)O)c1)C1CC1,O=C(CCC1CO1)NC1CCN(CCOCC2CO2)CC1,318.3589
CC1CCN(Cc2ccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,COc1ccc(CN(C)C(=O)NCc2cccnc2OCC2CO2)cc1OCC1CO1,363.2453
CC1(C)Cc2cccc(OCC(=O)N(CCC(=O)O)CCC(=O)O)c2O1,O=C(COCCNC(=O)c1ccccc1)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,368.6789
O=C(O)CCC(CCC(=O)O)C(=O)NCc1cccc(C(=O)NCc2ccco2)c1,NC(=O)c1ccc(CNC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,414.1845
O=C(O)CCCn1ccc(C(=O)O)n1,O=C(Nc1ccc(OCC2CO2)c(C(=O)O)c1)c1cc2ccccc2c(OCC2CO2)n1,412.1268
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NCc2ccc3cnccc3c2)cc1,C=CC(=O)Nc1ccc(OCC2CO2)c(C(=O)Nc2ccc(C(=O)O)c(OCC3CO3)c2)c1,421.9019
CCc1cccc(NC(=O)C(CCC(=O)O)CCC(=O)O)c1CC,COc1ccc(C(=O)N(C)C)cc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,391.0942
O=C(O)CCN(CCC(=O)O)C(=O)COc1cccc2c1OCC2,COc1ccc(CNCc2ccc(C)cc2OCC2CO2)cc1OCC1CO1,319.7893
COC(=O)CN(CCOCC(=O)O)CCOCC(=O)O,C(=Nc1ccccc1OCC1CO1)c1ccc(OCC2CO2)cc1,302.1384
O=C(O)COc1cccc(C(=O)NCc2cccc(C(=O)O)c2)c1,O=C(CCc1ccc2ccccc2c1OCC1CO1)Nc1ccc(OCC2CO2)nc1,401.3329
CN(C(=O)C(C)(C)C)c1ccc(OC(=O)C(CCC(=O)O)CCC(=O)O)cc1,COc1cccc(CNc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1O,363.8671
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(Oc2ccccc2)cn1,O=C(NCCCN1CCCCCC1=O)c1c(OCC2CO2)cccc1OCC1CO1,369.8278
O=C(O)CCN(CCC(=O)O)C(=O)CCc1cccnc1,COc1cc(C)ccc1NC(=O)N(CCCOCC1CO1)CCOCC1CO1,350.2018
O=C(O)CCCC(NCc1cccc2cccnc12)C(=O)O,CN(CCc1ccccc1OCC1CO1)C(=O)c1cc(OCC2CO2)nc2ccccc12,357.3968
CCCOc1ccc(OCCN(CCCOCC(=O)O)CCOCC(=O)O)cc1,COCCOCCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,286.3755
Cc1ccc(CN(CCCOCC(=O)O)CCOCC(=O)O)o1,Cc1cccc(C)c1NC(=O)CNC(=O)C(CC1CO1)CC1CO1,322.9149
COc1cc(C(=O)O)ccc1NC(=O)C(=O)NCCC(C)(C)C(=O)O,O=C(CCn1cnc2ccccc2c1=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,387.5947
CCCCOCCNC(=O)N(CCC(=O)O)CCC(=O)O,Cc1c(C#N)cccc1C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,387.9431
O=C(O)COCCN(CCOCC(=O)O)C(=O)COc1ccccc1,Cc1cc(C)n(CCCNC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)n1,326.0593
CC(C)(C)Oc1ccccc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(NCCC1CCCCC1)c1ccc(OCC2CO2)cc1OCC1CO1,377.3740
CCCC(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O,Cc1nn(C)c(C)c1CNc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,309.5505
Cn1c(CNCCCNC(=O)C(CCC(=O)O)CCC(=O)O)nc2ccccc21,CCCCOc1cc(OC)ccc1C(=O)NCc1ccc(OCC2CO2)cc1OCC1CO1,353.5198
COc1cc(COCC(=O)O)c(OCC(=O)NCc2ccc(C)cc2)c(COCC(=O)O)c1,CC(C)NC(=O)c1ccccc1NC(=O)CN(CC1CO1)CC1CO1,375.5443
O=C(O)CCC1CCN(c2ccc(C(=O)O)nn2)CC1,CC(C)Oc1ccc(C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)cn1,439.9273
O=C(O)CCCCCC(=O)O,CNC(=O)c1ccc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)cn1,351.3332
CN(C)C(=O)c1ccc(NC(=O)COC(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(O)CCCOC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,393.3821
CCOC(=O)COc1ccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)cc1,O=C(NCC1(c2ccccc2)CC1)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,377.6918
CC(=O)N(CCO)CCNC(=O)C(CCC(=O)O)CCC(=O)O,CCC(=O)c1cc(OCC2CO2)c(C)cc1OCC1CO1,357.1542
Cc1nn(Cc2ccccc2)c(C)c1CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,CNC(=O)CN1CCC(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,371.4374
CC(C)(C)Nc1ccccc1NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,Cc1ccc(C)c(OCCOC(=O)c2cc(OCC3CO3)cc(OCC3CO3)c2)c1,362.4242
CCOc1ccccc1OCC(=O)NC(C)(COCC(=O)O)COCC(=O)O,Cc1cccc(COc2cccc(NC(=O)N(CC3CO3)CC3CO3)c2)c1,348.0794
O=C(O)CCCN1CCCC(NC(=O)c2ccc(OCCC(=O)O)cc2)CC1,CON(C)C(=O)CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,367.9929
O=C(O)CCC(CCC(=O)O)C(=O)N(CCO)CCNC(=O)c1ccccc1O,O=C(NCCCC1CCC1)c1ccc(OCC2CO2)cc1OCC1CO1,375.0160
O=C(O)CCCNC(=O)NCCC(=O)O,O=C(Nc1ccccc1)c1ccc(CN(CCOCC2CO2)CCOCC2CO2)cc1,343.1230
Cc1ccc(N2CCOCC2)cc1NC(=O)N(CCOCC(=O)O)CCOCC(=O)O,NC(=O)c1cccc(Oc2ccc(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)cc2)c1,420.0170
COc1ccc(C(=O)O)c(NC(=O)NCC(C(=O)O)C(C)C)c1,O=C(Cc1nnc(OCC2CO2)c2ccccc12)NCc1cccc(OCC2CO2)c1,374.0711
CCN(Cc1ccc(C)cc1)C(=O)C(CCC(=O)O)CCC(=O)O,c1ccc(CC(COCC2CO2)NCc2ccc(COCC3CO3)cc2)cc1,312.4719
CCNCCCNC(=O)N(CCC(=O)O)CCC(=O)O,O=C(CNc1cccc(C(=O)N2CCc3ccccc32)c1)N(CC1CO1)CC1CO1,357.4956
O=C(O)CCC(CCC(=O)O)C(=O)NCCN1CCN(Cc2ccccc2)CC1,CCOCCCNC(=O)c1cccc(NC(=O)c2ccc(C)c(OCC3CO3)c2OCC2CO2)c1,360.5030
COc1ccccc1C(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,CC(=O)c1cccc(NC(=O)CN(CC2CO2)CC2CO2)c1,354.8834
CC(C)NC(=O)Nc1cccc(C(=O)N(CCC(=O)O)CCC(=O)O)c1,CCc1cc(OCC2CO2)ccc1NC(=O)c1ccc(OCC2CO2)nc1C,417.5476
COc1ccc(C(=O)N(CCOCC(=O)O)CC2CCCCC2)cc1OCCOCC(=O)O,Cn1cccc1C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,360.3516
O=C(O)CCOC(=O)c1ccccc1C(=O)OCCC(=O)O,O=C(NCC#Cc1ccccc1)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,382.6632
COc1cc(C#N)ccc1OCCN(CCCOCC(=O)O)CCOCC(=O)O,O=C(Cc1ccc(CC(=O)NCCCC2CO2)cc1)NCCCC1CO1,299.1769
O=C(O)CCC(CCC(=O)O)C(=O)N1CCN(CC(=O)N2CCOCC2)CC1,Cc1cc(C(=O)O)cc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)c1,373.7755
O=C(O)COCCN(CCOCC(=O)O)C(=O)C(=O)Nc1ccc(Oc2ccccc2)cc1,COc1cc(CN(C(=O)c2ccc3ccccc3c2OCC2CO2)C2CC2)ccc1OCC1CO1,401.6773
Cc1ccc(C(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)c(C)c1,Cc1ccc(CN2CCc3c(cccc3OCC3CO3)C2)c(OCC2CO2)c1,373.2715
O=C(O)CN1CCC(NC(=O)CC2(C(=O)O)CCC2)CC1,COc1cncc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)n1,374.3203
O=C(O)CCN(CCC(=O)O)C(=O)c1cnn(C2CCCCC2)c1,Cc1ccc(OCC2CO2)c(CNC(=O)CCNC(=O)c2ccc(C)cc2OCC2CO2)c1,368.2520
O=C(O)CCN(CCC(=O)O)C(=O)CN(CCc1ccccc1)C1CCCC1,COC(=O)CNC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,361.5414
O=C(O)CCN(CCC(=O)O)C(=O)NCCCNC1CC1,Cc1cc(C(=O)Nc2ccc(OCC3CO3)c(C)c2)cc(OCC2CO2)n1,352.4531
O=C(O)CCC(CCC(=O)O)C(=O)OCC(=O)N1CCC(C(=O)N2CCCC2)CC1,CC1CCN(CCCCNC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)CC1,356.7538
COCCCCCN1CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC1,Cc1ccc2c(c1)CCN(CC(=O)N(CC1CO1)CC1CO1)C2,352.6634
COCCCCNC(COCC(=O)O)COCC(=O)O,CCn1c(OCC2CO2)nc2cc(C(=O)NCc3ccc(OCC4CO4)cc3)ccc21,341.6264
COCCCc1cn(CC(=O)N(CCC(=O)O)CCC(=O)O)nn1,COc1cc(NC(=O)CNC(=O)c2ccc(OCC3CO3)cc2)cc(OCC2CO2)c1,339.8449
CCCCOc1cc(CNC(CCC(=O)O)C(=O)O)ccc1OC,Cn1ncc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)c1N,337.2340
O=C(O)COCCCOCC(=O)O,CCc1cc(C(=O)N(C)Cc2ccc(OCC3CO3)c(OC)c2)ccc1OCC1CO1,340.9349
CC(C)(CC(=O)Nc1ccc(OCCCC(=O)O)cc1)C(=O)O,Cc1cc(C(N)=O)ccc1NC(=O)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,421.8184
Cc1c(NN=Cc2cn(CC(=O)O)c3ccccc23)cccc1C(=O)O,O=C(OCC(=O)N(CC1CO1)CC1CO1)c1cccc(CN2C(=O)c3ccccc3C2=O)c1,406.8812
Cc1ccccc1CNC(=O)N(CCOCCOCC(=O)O)CCOCC(=O)O,CCN(CC)C(=O)c1ccccc1NC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,338.3861
CC(C)(C)C(=O)c1ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccc(CN2CCCCC2=O)cc1,387.7772
Nc1ncc(C(=O)O)cc1C(=O)O,COC(=O)COc1ccccc1CN(CC1CO1)CC1CO1,343.1510
CCCCc1c(C(=O)O)cc(C)cc1C(=O)O,CN(C)c1ccc(N2CCC(NC(=O)c3ccc(OCC4CO4)cc3OCC3CO3)CC2)cc1,417.8400
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccc(C(=O)Nc2ccccc2)cc1,CCCCOc1cc(OCCC)ccc1C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,400.1568
COCCOCCNCCCNC(=O)C(CCC(=O)O)CCC(=O)O,O=C(c1cccc(OCC2CO2)c1OCC1CO1)N(Cc1ccc2ccccc2c1)C1CC1,310.6891
O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccccc1,Cc1cc(C(=O)NCCCCN(C)C(=O)c2ccc(OCC3CO3)c(C)c2)ccc1OCC1CO1,381.9657
O=C(O)CCN(CCC(=O)O)C(=O)CN(C1CCCCC1)C1CC1,CC(C)COc1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cn1,376.5092
Cc1ccc(C(=O)O)cc1NC(=O)C1(C(=O)O)CC1,COc1ccc(CNC(=O)c2cnc(OCC3CO3)cc2OC)cc1OCC1CO1,398.7171
COC(=O)c1ccc(C)c(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccc(Cc2ccncc2)cc1,410.2085
O=C(O)COCC(COCC(=O)O)NCCC(=O)Nc1ccccc1C(=O)c1ccccc1,COc1cc(CC(=O)Nc2cc(OCC3CO3)ccc2C)cc(OC)c1OCC1CO1,382.9762
CCOc1cccc(NC(=O)N(CCOCC(=O)O)CCOCC(=O)O)c1,CCOc1ccccc1NC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,389.5140
O=C(O)CCCNCCNC(=O)CCCC(=O)O,Cc1cc(CNC(=O)c2cccc(OCC3CO3)c2)cc(OCC2CO2)n1,354.2800
O=C(O)c1ccc(CNC(=O)N2CCC(C(=O)O)C2)cc1,Cc1cc(C(=O)NCC(=O)NCC2CO2)cc(C(=O)NCC(=O)NCC2CO2)c1,382.6578
O=C(O)COCCN(CCOCC(=O)O)C(=O)C(=O)Nc1ccc(NC(=O)C2CC2)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1cccnn1,391.3863
Cc1cc(CC(=O)O)c(C)cc1CC(=O)O,CCOCc1ccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,343.6229
Cc1ccc(C(N)=O)cc1NCC(=O)N(CCC(=O)O)CCC(=O)O,COc1cc(CNc2cccc(C)c2C)cc(CC2CO2)c1OCC1CO1,370.5301
O=C(O)CCN(CCC(=O)O)C(=O)Nc1cccc(N2C(=O)COCC2=O)c1,COC(=O)CC1CCN(C(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,407.0562
Cc1cnc(CCNC(=O)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)nc1,O=C(O)CNC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,403.3316
CC(=O)N1CCC(NC(=O)COC(=O)C(CCC(=O)O)CCC(=O)O)CC1,CC(=O)Nc1cccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,398.8575
CCN(CCC(=O)O)CCC(=O)O,COc1cc(C(=O)N(CCc2ccccc2)CC2CO2)cc(CC2CO2)c1OC,329.5908
COc1cc(CN(C)CCCC(=O)O)cc(CCC(=O)O)c1O,O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCN(Cc2ccccn2)CC1,343.3495
CC(C)(COCC(=O)O)C(=O)Nc1ccc(OCCCOCC(=O)O)cc1,CC(=O)c1ccccc1OCCOC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,346.7609
Cc1cccc(OCCn2c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c2=O)c1,Cc1ccc(C(=O)NCCC(=O)NCCc2ccc(OCC3CO3)cc2)c(OCC2CO2)c1,450.9773
CCCCNC(=O)CN1CCC(CNC(=O)C(CCC(=O)O)CCC(=O)O)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1ccc(CN2CCCC2)cc1,391.8137
CC(C)Oc1c(NC(=O)C(=O)N2CCC(C(=O)O)CC2)cccc1C(=O)O,COc1cc(C(=O)NCCc2ccc(OC)c(OCC3CO3)c2)ccc1OCC1CO1,390.3146
CC(C)(C)c1ccc(Oc2ccc(C(=O)O)cc2)c(Oc2ccc(C(=O)O)cc2)c1,COC(=O)C(C)(C)c1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,412.5035
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)c1ccnc(C2CC2)c1,O=C(Nc1ccc(COCC2CO2)c(COCC2CO2)c1)c1cccc(CN2CCCCC2)c1,378.8138
COC(=O)c1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)nc1,Cc1ccnc(Oc2ccc(NC(=O)c3cccc(OCC4CO4)c3OCC3CO3)cc2)n1,407.6032
Cc1noc(C2CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)CC2)n1,CCOc1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1,374.6227
O=C(O)CCCCNCc1cn(CCCC(=O)O)nn1,CN(CC(=O)Nc1ccccc1)C(=O)C(CC1CO1)CC1CO1,326.4830
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)COc2ccc(N3CCCC3=O)cc2)cc1,O=C(c1ccncc1)N(CC1CO1)CC1CO1,423.1317
CCN(C)c1ccc(CN(CCC(=O)O)CCC(=O)O)cn1,CC(=O)NCC(=O)N1CCCN(CC(=O)N(CC2CO2)CC2CO2)CC1,344.5668
O=C(O)CCN(CCC(=O)O)C(=O)CCc1ccccc1N1CCOCC1,Cc1cccc(CN2CCN(C(=O)C(=O)N(CC3CO3)CC3CO3)CC2)c1,358.3448
O=C(O)COCCN(CCOCC(=O)O)C(c1ccccc1)(c1ccccc1)c1ccccc1,CNCCCNC(=O)Cc1ccc(OCC2CO2)c(OCC2CO2)c1,342.8003
O=C(O)CCC(CCC(=O)O)C(=O)Nc1ccccc1NC(=O)c1ccccc1,Cc1c(CCC(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cnn1C,380.7046
NC(=O)c1ccccc1NCC(=O)Nc1ccc(COCC(=O)O)c(COCC(=O)O)c1,Cc1cc(NC(=O)c2ccc(C)c(OCC3CO3)c2)cc(OCC2CO2)c1,407.9124
CC(NC(Cc1ccccc1)C(=O)O)C(=O)O,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccccn1,393.0687
Cc1noc2ncc(C(=O)N(CCC(=O)O)CCC(=O)O)cc12,O=C(C=Cc1ccco1)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,365.9963
CC(CCN(CCC(=O)O)CCC(=O)O)c1ccccc1,Cc1cc(OCC2CO2)nc2cc(C(=O)Nc3ccc(OCC4CO4)c4ccccc34)ccc12,354.9298
O=C(O)COCCNC(=O)c1ccc(CN2CCC(COCC(=O)O)CC2)cc1,COCCCN(C)CCNC(=O)c1c(OCC2CO2)cccc1OCC1CO1,320.8806
Cc1ccc2c(c1)nc(CNC(=O)C(CCC(=O)O)CCC(=O)O)n2C,COCCCOc1cccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)c1,362.5101
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)CCC2CCOCC2)cc1,COc1ccc(OC)c(CN(CCOCC2CO2)C(=O)CCCCOCC2CO2)c1,340.9528
CC(NC(=O)CCCCC(=O)O)C(=O)O,CCOC(=O)c1ccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)cc1,363.3591
O=C(O)COCCCN(CCOCC(=O)O)Cc1cccc(CN2CCCCC2)c1,O=C(NCc1ccc(N2CCCC2)cc1)c1c(OCC2CO2)cccc1OCC1CO1,324.8016
O=C(O)CCN(CCC(=O)O)C(=O)CN1CCC(CO)CC1,COCCc1cc(OCC2CO2)ccc1NC(=O)c1cc(OCC2CO2)nc2ccccc12,395.5500
O=C(O)COCCOCCOC(=O)CCCCC(=O)OCCOCCOCC(=O)O,CC(C)c1ccc(C(=O)N(C)Cc2cccc(OCC3CO3)c2)c(OCC2CO2)c1,307.4374
CCCNC(=O)c1ccc(NC(=O)C(=O)N(CCCOCC(=O)O)CCOCC(=O)O)cc1,CCNC(=O)COc1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,376.7176
Cc1ccccc1OCCCN(CCC(=O)O)CCC(=O)O,CN(C(=O)c1cccc(OCC2CO2)c1OCC1CO1)C1CCCCC1,311.0247
Cc1ccc(OCCC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1C,Cc1ccc(Oc2ccc(NC(=O)c3c(OCC4CO4)cccc3OCC3CO3)cc2)nn1,389.4676
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1cccc(N2CCCC2=O)c1,Cn1cc(C(=O)Nc2ccc(OCC3CO3)cc2)c(OCC2CO2)nc1=O,468.0460
CCOc1ccc(CN2CCC(C(=O)O)(C(=O)O)CC2)nc1,COc1ccc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1OCCO,383.1349
COc1cc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)ccc1OC1CCCC1,COc1cc(CCCNC(=O)NCCc2cccc(OCC3CO3)c2)cc(OC)c1OCC1CO1,373.7895
CC(C)=CCn1c(=O)n(CCC(=O)O)c(=O)n(CCC(=O)O)c1=O,Cc1cccc(Nc2ccccc2C(=O)Nc2ccc(COCC3CO3)c(COCC3CO3)c2)c1C,443.6958
Cn1cccc1C(=O)CN(CCC(=O)O)CCC(=O)O,O=C(COCC1CO1)N1CCN(CCCCCOCC2CO2)CC1,316.0678
